"user-159_2014-09-19_18-49-15_utt_024"	"Sag: Ich habe 3 ältere Brüder"	"user-159_2014-09-19_18-49-15_utt_024.wav"	"i have three older brothers"	"i have three older brothers"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_025"	"Sag: Ich gehe in die Ferien"	"user-159_2014-09-19_18-49-15_utt_025.wav"	"i am on holidays"	"i am on holidays"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_029"	"Sag: Ich heisse Stephanie"	"user-159_2014-09-19_18-49-15_utt_029.wav"	"my name is stephanie"	"my name's stephanie"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_030"	"Sag: Ich bin aus der Türkei"	"user-159_2014-09-19_18-49-15_utt_030.wav"	"i'm from turkey"	"i'm from turkey"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_032"	"Sag: Die Türkei ist in Europa"	"user-159_2014-09-19_18-49-15_utt_032.wav"	"turkey is in europe"	"turkey is in europe"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_036"	"Sag: Die Hauptstadt von der Türkei ist Ankara"	"user-159_2014-09-19_18-49-15_utt_036.wav"	"the capital of turkey is ankara"	"the capital of turkey is ankara"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_038"	"Sag: Ich gehe in die Ferien"	"user-159_2014-09-19_18-49-15_utt_038.wav"	"i am on holidays"	"i am on holidays"	"correct"	"correct"
"user-159_2014-09-19_18-49-15_utt_039"	"Sag: Dies ist mein Pass"	"user-159_2014-09-19_18-49-15_utt_039.wav"	"that's my passport"	"that's my passport"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_002"	"Sag: Ich heisse Silvia"	"user-159_2014-09-20_08-45-50_utt_002.wav"	"my name is"	"my name's"	"incorrect"	"incorrect"
"user-159_2014-09-20_08-45-50_utt_003"	"Sag: Ich heisse Silvia"	"user-159_2014-09-20_08-45-50_utt_003.wav"	"my name is silvia"	"my name's silvia"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_005"	"Sag: Die Hauptstadt von Spanien ist Madrid"	"user-159_2014-09-20_08-45-50_utt_005.wav"	"the capital of spain is madrid"	"the capital of spain is madrid"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_006"	"Sag: Ich habe eine jüngere Schwester"	"user-159_2014-09-20_08-45-50_utt_006.wav"	"i have one younger sisters"	"i have one younger sister"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_007"	"Sag: Ich gehe in die Ferien"	"user-159_2014-09-20_08-45-50_utt_007.wav"	"i am on holidays"	"i am on holidays"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_008"	"Sag: Dies ist mein Pass"	"user-159_2014-09-20_08-45-50_utt_008.wav"	"that's my passport"	"that's my passport"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_012"	"Sag: Mir geht es gut"	"user-159_2014-09-20_08-45-50_utt_012.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_013"	"Frag: Sandalen"	"user-159_2014-09-20_08-45-50_utt_013.wav"	"i want sandals"	"i want sandals"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_014"	"Frag: rote Sandalen"	"user-159_2014-09-20_08-45-50_utt_014.wav"	"i want red sandals"	"i want red sandals"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_015"	"Frag: Grösse 38"	"user-159_2014-09-20_08-45-50_utt_015.wav"	"thirty-eight"	"thirty-eight"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_017"	"Frag: ein T-Shirt"	"user-159_2014-09-20_08-45-50_utt_017.wav"	"i want a tee shirt"	"i want a t-shirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_018"	"Frag: ein weisses T-Shirt"	"user-159_2014-09-20_08-45-50_utt_018.wav"	"i want"	"i want"	"incorrect"	"incorrect"
"user-159_2014-09-20_08-45-50_utt_019"	"Frag: ein weisses T-Shirt"	"user-159_2014-09-20_08-45-50_utt_019.wav"	"i want a white t-shirt"	"i want a white t-shirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_021"	"Frag: Wie viel kostet es?"	"user-159_2014-09-20_08-45-50_utt_021.wav"	"how much is it"	"how much is it"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_023"	"Sag: Dies ist zu teuer"	"user-159_2014-09-20_08-45-50_utt_023.wav"	"this is too expensive"	"this is too expensive"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_028"	"Sag: Mir geht es gut"	"user-159_2014-09-20_08-45-50_utt_028.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_029"	"Frag: Sandalen"	"user-159_2014-09-20_08-45-50_utt_029.wav"	"i want sandals"	"i want sandals"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_030"	"Frag: blaue Sandalen"	"user-159_2014-09-20_08-45-50_utt_030.wav"	"i want blue sandals"	"i want blue sandals"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_032"	"Frag: ein Sweatshirt"	"user-159_2014-09-20_08-45-50_utt_032.wav"	"i want the sweatshirt"	"i want a sweatshirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_033"	"Frag: ein braunes Sweatshirt"	"user-159_2014-09-20_08-45-50_utt_033.wav"	"i want a brown sweatshirt"	"i want a brown sweatshirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_035"	"Frag: Wie viel kostet das Sweatshirt?"	"user-159_2014-09-20_08-45-50_utt_035.wav"	"how much is this sweatshirt"	"how much is the sweatshirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_036"	"Sag: Das Sweatshirt ist zu teuer"	"user-159_2014-09-20_08-45-50_utt_036.wav"	"the sweatshirt is too expensive"	"the sweatshirt is too expensive"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_040"	"Frag: Stiefel"	"user-159_2014-09-20_08-45-50_utt_040.wav"	"i want boots"	"i want boots"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_041"	"Frag: weisse Stiefel"	"user-159_2014-09-20_08-45-50_utt_041.wav"	"i want white boots"	"i want white boots"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_042"	"Frag: Grösse 38"	"user-159_2014-09-20_08-45-50_utt_042.wav"	"i am a thirty eight"	"i am a thirty-eight"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_043"	"Frag: ein Sweatshirt"	"user-159_2014-09-20_08-45-50_utt_043.wav"	"i want a sweatshirt"	"i want a sweatshirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_045"	"Frag: ein violettes Sweatshirt"	"user-159_2014-09-20_08-45-50_utt_045.wav"	"i want a purple sweatshirt"	"i want a purple sweatshirt"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_046"	"Frag: eine L"	"user-159_2014-09-20_08-45-50_utt_046.wav"	"i need a large"	"i need large"	"incorrect"	"correct"
"user-159_2014-09-20_08-45-50_utt_047"	"Sag: Dies ist zu weit"	"user-159_2014-09-20_08-45-50_utt_047.wav"	"this is too large"	"this is too loose"	"correct"	"correct"
"user-159_2014-09-20_08-45-50_utt_048"	"Sag du möchtest nicht: dieses Sweatshirt"	"user-159_2014-09-20_08-45-50_utt_048.wav"	"i don't want this sweatshirt"	"i don't want this sweatshirt"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_002"	"Sag: Mir geht es gut"	"user-159_2014-09-21_12-11-56_utt_002.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_003"	"Frag: Stiefel"	"user-159_2014-09-21_12-11-56_utt_003.wav"	"i want boots"	"i want boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_004"	"Frag: braune Stiefel"	"user-159_2014-09-21_12-11-56_utt_004.wav"	"i want brown boots"	"i want brown boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_006"	"Frag: Grösse 43"	"user-159_2014-09-21_12-11-56_utt_006.wav"	"i am a forty-three"	"i am a forty-three"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_008"	"Frag: violette Hosen"	"user-159_2014-09-21_12-11-56_utt_008.wav"	"i want portugal trousers"	"i want purple trousers"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_010"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_010.wav"	"i need a large"	"i need large"	"incorrect"	"correct"
"user-159_2014-09-21_12-11-56_utt_011"	"Frag: Wie viel kostet es?"	"user-159_2014-09-21_12-11-56_utt_011.wav"	"how much is it"	"how much is it"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_012"	"Sag: Dies ist zu teuer"	"user-159_2014-09-21_12-11-56_utt_012.wav"	"this is too expensive"	"this is too expensive"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_016"	"Sag: Mir geht es gut"	"user-159_2014-09-21_12-11-56_utt_016.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_017"	"Frag: Stiefel"	"user-159_2014-09-21_12-11-56_utt_017.wav"	"i want boots"	"i want boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_018"	"Frag: blaue Stiefel"	"user-159_2014-09-21_12-11-56_utt_018.wav"	"i want blue boots"	"i want blue boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_019"	"Frag: blaue Stiefel"	"user-159_2014-09-21_12-11-56_utt_019.wav"	"i need blue boots"	"i need blue boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_022"	"Frag: Grösse 38"	"user-159_2014-09-21_12-11-56_utt_022.wav"	"i am a thirty eight"	"i am a thirty-eight"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_023"	"Frag: Jeans"	"user-159_2014-09-21_12-11-56_utt_023.wav"	"i want jeans"	"i want jeans"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_024"	"Frag: rote Jeans"	"user-159_2014-09-21_12-11-56_utt_024.wav"	"i want red red jeans"	"i want re*a red jeans"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_025"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_025.wav"	"i need a large"	"i need large"	"incorrect"	"correct"
"user-159_2014-09-21_12-11-56_utt_027"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_027.wav"	"this is too"	"this is too loose"	"incorrect"	"incorrect"
"user-159_2014-09-21_12-11-56_utt_028"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_028.wav"	"this is too juice"	"this is too loose"	"incorrect"	"incorrect"
"user-159_2014-09-21_12-11-56_utt_029"	"Sag du möchtest nicht: diese Jeans"	"user-159_2014-09-21_12-11-56_utt_029.wav"	"i don't want these jeans"	"i don't want these jeans"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_030"	"Sag, dass du es nicht möchtest"	"user-159_2014-09-21_12-11-56_utt_030.wav"	"i don't want this"	"i don't want this"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_033"	"Frag: Stiefel"	"user-159_2014-09-21_12-11-56_utt_033.wav"	"can i have boots"	"can i have boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_034"	"Frag: Stiefel"	"user-159_2014-09-21_12-11-56_utt_034.wav"	"i want boots"	"i want boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_035"	"Frag: rote Stiefel"	"user-159_2014-09-21_12-11-56_utt_035.wav"	"i want red boots"	"i want red boots"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_036"	"Frag: Grösse 36"	"user-159_2014-09-21_12-11-56_utt_036.wav"	"i am a thirty six"	"i am a thirty-six"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_038"	"Frag: ein violettes Sweatshirt"	"user-159_2014-09-21_12-11-56_utt_038.wav"	"i want a purple sweatshirt"	"i want a purple sweatshirt"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_039"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_039.wav"	"i need a large"	"i need large"	"incorrect"	"correct"
"user-159_2014-09-21_12-11-56_utt_040"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_040.wav"	"this is too"	"this is too loose"	"incorrect"	"incorrect"
"user-159_2014-09-21_12-11-56_utt_041"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_041.wav"	"this is too you"	"this is too loose"	"incorrect"	"incorrect"
"user-159_2014-09-21_12-11-56_utt_043"	"Sag du möchtest nicht: dieses Sweatshirt"	"user-159_2014-09-21_12-11-56_utt_043.wav"	"i don't want this sweatshirt"	"i don't want the this sweatshirt"	"correct"	"correct"
"user-159_2014-09-21_12-11-56_utt_044"	"Sag, dass du es nicht möchtest"	"user-159_2014-09-21_12-11-56_utt_044.wav"	"i don't want this"	"i don't want this"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_002"	"Sag: Mir geht es gut"	"user-159_2014-09-22_19-02-57_utt_002.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_003"	"Frag: Sandalen"	"user-159_2014-09-22_19-02-57_utt_003.wav"	"i want sandals"	"i want sandals"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_005"	"Frag: blaue Sandalen"	"user-159_2014-09-22_19-02-57_utt_005.wav"	"i want blue sandals"	"i want blue sandals"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_007"	"Frag: Grösse 41"	"user-159_2014-09-22_19-02-57_utt_007.wav"	"i am a forty-one"	"i'm a forty-one"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_008"	"Frag: ein Sweatshirt"	"user-159_2014-09-22_19-02-57_utt_008.wav"	"i want a sweatshirt"	"i want a sweatshirt"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_009"	"Frag: ein weisses Sweatshirt"	"user-159_2014-09-22_19-02-57_utt_009.wav"	"i want a white sweatshirt"	"i want a white sweatshirt"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_012"	"Frag: Wie viel kostet das Sweatshirt?"	"user-159_2014-09-22_19-02-57_utt_012.wav"	"how much does sweatshirt cost"	"how much does the sweatshirt cost"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_013"	"Frag: Wie viel kostet das Sweatshirt?"	"user-159_2014-09-22_19-02-57_utt_013.wav"	"how much is this sweatshirt"	"how much is the sweatshirt"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_014"	"Sag: Das Sweatshirt ist zu teuer"	"user-159_2014-09-22_19-02-57_utt_014.wav"	"the sweatshirt is too expensive"	"the sweatshirt is too expensive"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_017"	"Frag: einen Tee"	"user-159_2014-09-22_19-02-57_utt_017.wav"	"can i have a tea please"	"can i have a tea please"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_019"	"Frag: mein Steak durchgebraten"	"user-159_2014-09-22_19-02-57_utt_019.wav"	"i would like the steak well done"	"i would like the steak well done"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_020"	"Frag: Karroten"	"user-159_2014-09-22_19-02-57_utt_020.wav"	"can i have carrots"	"can i have carrots"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_021"	"Frag: Ich möchte die Dessertkarte"	"user-159_2014-09-22_19-02-57_utt_021.wav"	"i would like the dessert menu"	"i would like the t*a dessert menu"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_022"	"Frag: Scones"	"user-159_2014-09-22_19-02-57_utt_022.wav"	"can i have some"	"can i have scones"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_024"	"Frag: Scones"	"user-159_2014-09-22_19-02-57_utt_024.wav"	"i would like does pants"	"i would like the scones"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_026"	"Frag: Ich möchte die Rechnung"	"user-159_2014-09-22_19-02-57_utt_026.wav"	"can i have the bill please"	"can i have the bill please"	"correct"	"correct"
"user-159_2014-09-22_19-02-57_utt_027"	"Sag: Ich möchte mit Visa bezahlen"	"user-159_2014-09-22_19-02-57_utt_027.wav"	"i want to pay with visa"	"i want to pay with visa"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_002"	"Frag: einen Tee"	"user-159_2014-09-24_16-22-54_utt_002.wav"	"can i have a tea please"	"can i have a tea please"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_005"	"Frag: mein Steak durchgebraten"	"user-159_2014-09-24_16-22-54_utt_005.wav"	"i would like the steak well done"	"i would like the steak well done"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_006"	"Frag: eine Goulasch-Suppe"	"user-159_2014-09-24_16-22-54_utt_006.wav"	"can i have a goulash soup"	"can i have a goulash soup"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_007"	"Frag: eine Goulasch-Suppe"	"user-159_2014-09-24_16-22-54_utt_007.wav"	"a goulash soup please"	"a goulash soup please"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_008"	"Frag: Ich möchte die Dessertkarte"	"user-159_2014-09-24_16-22-54_utt_008.wav"	"i would like the dessert card"	"i would like the dessert card"	"incorrect"	"correct"
"user-159_2014-09-24_16-22-54_utt_010"	"Frag: Vanilleglace"	"user-159_2014-09-24_16-22-54_utt_010.wav"	"could i have the vanilla ice cream"	"could i have the vanilla ice cream"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_011"	"Frag: Ich möchte die Rechnung"	"user-159_2014-09-24_16-22-54_utt_011.wav"	"can i have the bill please"	"can i have the bill please"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_012"	"Frag: Ich möchte die Rechnung"	"user-159_2014-09-24_16-22-54_utt_012.wav"	"i would like the bill"	"i would like the bill"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_013"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_013.wav"	"i want to pay with credit card"	"i want to pay with credit card"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_017"	"Frag: eine Limonade"	"user-159_2014-09-24_16-22-54_utt_017.wav"	"i would like a lemonade"	"i would like a lemonade*z"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_018"	"Frag: ein Steak"	"user-159_2014-09-24_16-22-54_utt_018.wav"	"i would like the steak"	"i would like the steak"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_019"	"Frag: mein Steak rare"	"user-159_2014-09-24_16-22-54_utt_019.wav"	"i would like my steak rare"	"i would like my steak rare"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_020"	"Frag: einen Baked Potato"	"user-159_2014-09-24_16-22-54_utt_020.wav"	"i would like a baked potato"	"i would like a baked potato"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_022"	"Frag: Apfelkuchen"	"user-159_2014-09-24_16-22-54_utt_022.wav"	"i would like to pay by post card"	"i would like the apple pie"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_023"	"Frag: Ich möchte die Rechnung"	"user-159_2014-09-24_16-22-54_utt_023.wav"	"i would like the bill"	"i would like the bill"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_024"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_024.wav"	"i would like to pay with post card"	"i would like to pay with post card"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_027"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_027.wav"	"i would like a cola"	"i would like a cola"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_029"	"Frag: meinen Hamburger durchgebraten"	"user-159_2014-09-24_16-22-54_utt_029.wav"	"i would like my hamburger well done"	"i would like my hamburger well done"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_030"	"Frag: Karroten"	"user-159_2014-09-24_16-22-54_utt_030.wav"	"i would like carrots"	"i would like carrots"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_031"	"Sag: Dies ist nicht was ich bestellt habe"	"user-159_2014-09-24_16-22-54_utt_031.wav"	"this is not what i ordered"	"this is not what i ordered"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_032"	"Sag: Dies ist nicht was ich bestellt habe"	"user-159_2014-09-24_16-22-54_utt_032.wav"	"that is not what i"	"that is not what i"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_037"	"Frag: den Sonntagsbraten"	"user-159_2014-09-24_16-22-54_utt_037.wav"	"i would like the sunday roast"	"i would like the sunday roast"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_038"	"Frag: den Sonntagsbraten"	"user-159_2014-09-24_16-22-54_utt_038.wav"	"i would like the sunday roast"	"i would like the sunday roast"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_039"	"Frag: meinen Sonntagsbraten rare"	"user-159_2014-09-24_16-22-54_utt_039.wav"	"i would like my sunday roast rare"	"i would like my sunday roast rare"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_040"	"Frag: Karroten"	"user-159_2014-09-24_16-22-54_utt_040.wav"	"i want carrots"	"i want carrots"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_042"	"Frag: Apfelkuchen"	"user-159_2014-09-24_16-22-54_utt_042.wav"	"i would like the a to pie"	"i would like the apple pie"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_043"	"Frag: Ich möchte die Rechnung"	"user-159_2014-09-24_16-22-54_utt_043.wav"	"i would like the bill"	"i would like the bill"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_044"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_044.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"
"user-159_2014-09-24_16-22-54_utt_047"	"Frag: einen Tee"	"user-159_2014-09-24_16-22-54_utt_047.wav"	"i would like a tea"	"i would like a tea"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_049"	"Frag: mein Steak medium"	"user-159_2014-09-24_16-22-54_utt_049.wav"	"i would like my steak medium"	"i would like my steak medium*z"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_050"	"Frag: Auberginen"	"user-159_2014-09-24_16-22-54_utt_050.wav"	"i want to go this jeans"	"i want aubergines"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_051"	"Frag: Ich möchte die Dessertkarte"	"user-159_2014-09-24_16-22-54_utt_051.wav"	"i would like the dessert menu"	"i would like the dessert menu"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_052"	"Frag: Apfelkuchen"	"user-159_2014-09-24_16-22-54_utt_052.wav"	"i would like a to pie"	"i would like the apple pie"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_054"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_054.wav"	"i would like to pay with post card"	"i would like to pay with post card"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_059"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_059.wav"	"i would like the paula"	"i would like the cola"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_060"	"Frag: ein Steak"	"user-159_2014-09-24_16-22-54_utt_060.wav"	"i would like the steak"	"i would like the steak"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_061"	"Frag: mein Steak durchgebraten"	"user-159_2014-09-24_16-22-54_utt_061.wav"	"i would like my steak well done"	"i would like my steak well done"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_063"	"Frag: Ich möchte die Dessertkarte"	"user-159_2014-09-24_16-22-54_utt_063.wav"	"i would like the dessert menu"	"i would like the dessert menu"	"correct"	"correct"
"user-159_2014-09-24_16-22-54_utt_064"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_064.wav"	"i would like the carrots buy"	"i would like the carrots pie"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_065"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_065.wav"	"i would like the carrots pie"	"i would like the carrots pie"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_066"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_066.wav"	"i would like the carrots buy"	"i would like the carrot pie"	"incorrect"	"incorrect"
"user-159_2014-09-24_16-22-54_utt_068"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_068.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"
"user-159_2014-10-15_17-49-05_utt_002"	"Frag: ein Ticket nach Westminster"	"user-159_2014-10-15_17-49-05_utt_002.wav"	"i want a ticket to westminster"	"i want a ticket to westminster"	"correct"	"correct"
"user-159_2014-10-15_17-49-05_utt_003"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_003.wav"	"i want to pay with credit card"	"i want to pay with credit card"	"correct"	"correct"
"user-159_2014-10-15_17-49-05_utt_004"	"Sag: Ich möchte mit Dollars bezahlen"	"user-159_2014-10-15_17-49-05_utt_004.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"
"user-159_2014-10-15_17-49-05_utt_008"	"Frag: ein Ticket nach Westminster"	"user-159_2014-10-15_17-49-05_utt_008.wav"	"i want a ticket to westminster"	"i want a ticket to westminster"	"correct"	"correct"
"user-159_2014-10-15_17-49-05_utt_009"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_009.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"
"user-159_2014-10-15_17-49-05_utt_010"	"Sag: Ich möchte mit Dollars bezahlen"	"user-159_2014-10-15_17-49-05_utt_010.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"
"user-159_2014-10-15_17-49-05_utt_011"	"Sag: Ich habe nur grosse Noten"	"user-159_2014-10-15_17-49-05_utt_011.wav"	"i have only night"	"i have only la*a"	"incorrect"	"incorrect"
"user-159_2014-10-15_17-49-05_utt_013"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_013.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"
"user-159_2014-10-15_17-49-05_utt_014"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_014.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"
"user-159_2014-10-15_17-49-05_utt_015"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_015.wav"	"can i pay by credit card"	"can i pay by credit card"	"correct"	"correct"
"user-159_2014-10-21_18-20-49_utt_002"	"Frag: ein Ticket zum Green Park"	"user-159_2014-10-21_18-20-49_utt_002.wav"	"i want a ticket to green park"	"i want a ticket to green park"	"correct"	"correct"
"user-159_2014-10-21_18-20-49_utt_004"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-21_18-20-49_utt_004.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"
"user-159_2014-10-21_18-20-49_utt_005"	"Sag: Ich möchte mit Pfund bezahlen"	"user-159_2014-10-21_18-20-49_utt_005.wav"	"i would like to pay with pounds"	"i would like to pay with pounds"	"correct"	"correct"
